timestamp,EAR,MAR,blinks_per_min,yawns,microsleeps,fatigue
1766066999.205621,0.277,0.007,6,0,0,0
1766066999.234613,0.275,0.005,6,0,0,0
1766066999.2676315,0.275,0.007,6,0,0,0
1766066999.3041625,0.277,0.007,6,0,0,0
1766066999.3321552,0.278,0.007,6,0,0,0
1766066999.363156,0.277,0.007,6,0,0,0
1766066999.3946893,0.278,0.005,6,0,0,0
1766066999.4257002,0.277,0.005,6,0,0,0
1766066999.4586926,0.278,0.005,6,0,0,0
1766066999.5082314,0.279,0.007,6,0,0,0
1766066999.5502272,0.281,0.009,6,0,0,0
1766066999.5712323,0.282,0.011,6,0,0,0
1766066999.6117916,0.282,0.012,6,0,0,0
1766066999.660788,0.283,0.012,6,0,0,0
1766066999.6798146,0.28,0.012,6,0,0,0
1766066999.7263632,0.279,0.012,6,0,0,0
1766066999.7483635,0.278,0.012,6,0,0,0
1766066999.7818823,0.278,0.012,6,0,0,0
1766066999.8058903,0.277,0.015,6,0,0,0
1766066999.8528981,0.275,0.012,6,0,0,0
1766066999.901434,0.274,0.012,6,0,0,0
1766066999.950424,0.273,0.01,6,0,0,0
1766066999.9794652,0.273,0.007,6,0,0,0
