ear,mar,label
0.18630000000000002,0.0101,0
0.1812,0.010899999999999998,0
0.17520000000000002,0.0116,0
0.16840000000000002,0.012,0
0.1609,0.011899999999999999,0
0.1528,0.0118,0
0.14430000000000004,0.0118,0
0.1375,0.011699999999999999,0
0.1328,0.011699999999999999,0
0.1305,0.0118,0
0.1311,0.011899999999999999,0
0.13390000000000002,0.012,0
0.1382,0.0124,0
0.1436,0.0131,0
0.14969999999999997,0.013999999999999999,0
0.15639999999999998,0.015,0
0.1634,0.0158,0
0.1696,0.0167,0
0.1749,0.017599999999999998,0
0.1792,0.0183,0
0.18209999999999998,0.0189,0
0.18409999999999999,0.0195,0
0.18560000000000001,0.0196,0
0.1871,0.0193,0
0.18860000000000002,0.019,0
0.19019999999999998,0.018500000000000006,0
0.19219999999999998,0.018100000000000005,0
0.19429999999999997,0.017400000000000006,0
0.1965,0.016500000000000004,0
0.1989,0.015900000000000004,0
0.2012,0.015300000000000003,0
0.20370000000000005,0.014900000000000002,0
0.20620000000000002,0.014700000000000001,0
0.20839999999999997,0.014800000000000002,0
0.2105,0.0152,0
0.2123,0.015799999999999998,0
0.2136,0.0167,0
0.21460000000000004,0.018099999999999998,0
0.2153,0.0196,0
0.2156,0.0209,0
0.21589999999999998,0.0223,0
0.2157,0.0235,0
0.2151,0.025,0
0.2143,0.026500000000000003,0
0.2133,0.027700000000000002,0
0.2122,0.028900000000000002,0
0.21070000000000003,0.029700000000000004,0
0.2076,0.030100000000000005,0
0.20330000000000004,0.030400000000000003,0
0.19849999999999998,0.030500000000000006,0
0.1934,0.030500000000000006,0
0.18819999999999998,0.030500000000000006,0
0.183,0.030200000000000005,0
0.1778,0.029800000000000004,0
0.17270000000000002,0.029500000000000005,0
0.16770000000000002,0.029100000000000004,0
0.16360000000000002,0.028900000000000002,0
0.1628,0.028900000000000002,0
0.1646,0.029000000000000005,0
0.1675,0.029300000000000003,0
0.171,0.029500000000000005,0
0.175,0.029700000000000004,0
0.17939999999999998,0.029900000000000003,0
0.18409999999999999,0.030100000000000005,0
0.1888,0.030100000000000005,0
0.1935,0.030100000000000005,0
0.19790000000000002,0.030000000000000006,0
0.2009,0.029800000000000004,0
0.20270000000000002,0.029900000000000003,0
0.2041,0.030100000000000005,0
0.2052,0.030699999999999998,0
0.20620000000000002,0.031299999999999994,0
0.207,0.0319,0
0.20749999999999996,0.03269999999999999,0
0.20800000000000002,0.0338,0
0.2085,0.034999999999999996,0
0.209,0.0363,0
0.2092,0.0378,0
0.20929999999999999,0.039,0
0.20939999999999998,0.04019999999999999,0
0.2097,0.04109999999999999,0
0.2098,0.04209999999999999,0
0.21000000000000002,0.04309999999999999,0
0.20999999999999996,0.04379999999999999,0
0.2084,0.044199999999999996,0
0.20529999999999998,0.0445,0
0.20049999999999998,0.04479999999999999,0
0.1949,0.0447,0
0.1891,0.04429999999999999,0
0.183,0.0435,0
0.17659999999999998,0.04239999999999999,0
0.1704,0.0407,0
0.16419999999999998,0.0387,0
0.1588,0.0364,0
0.15669999999999998,0.0337,0
0.15789999999999998,0.0306,0
0.16249999999999998,0.0269,0
0.1691,0.023300000000000005,0
0.1762,0.02,0
0.1824,0.017,0
0.187,0.0142,0
0.1897,0.0119,0
0.1907,0.0099,0
